(written by ASE)

32 atoms
3 atom types

0.0      8.0999999999999996  xlo xhi
0.0      8.0999999999999996  ylo yhi
0.0      8.0999999999999996  zlo zhi

Atoms # atomic

     1   1   -0.006017066122293969    0.018522781845089379  -0.0001349722473793392
     2   1   -0.010577109289559003      2.0332254491210318      2.0127915635002895
     3   1      2.0270886359500473   -0.019596701238797757      2.0117181395110157
     4   1       2.026968612358691      2.0323846657999538    0.001713682811899705
     5   1  -0.0011564828238824054  -0.0030110369558928878      4.0352147800963252
     6   1  -0.0071984420839470865      2.0203936122904018      6.0855712222621881
     7   1      2.0284361828956845   -0.017630401553627339      6.0782408396939474
     8   1      2.0211491771958365      2.0182307799969403      4.0561167628884087
     9   1     0.01030999522495951      4.0593128011911617  -0.0083921752322263857
    10   1  -0.0030921237585121459      6.0783126343140346      2.0347554512712236
    11   1       2.020208257621547      4.0481434102333615      2.0139366502599398
    12   1      2.0130379337591933      6.0831252582239417     0.01356240028570823
    13   1 -0.00072010121580333853      4.0600353289789197      4.0536163602504764
    14   1  -0.0064511975460512429      6.0786139560550838      6.0903803656646591
    15   1      2.0246417396089003        4.06564643655814      6.0488025489591015
    16   1      2.0332190250437523      6.0758704706823812       4.047009926495341
    17   2      4.0509176077653546   -0.019875689146008929  -0.0021967188783751194
    18   2      4.0535711257151172      2.0397789404474151      2.0198172978172635
    19   2      6.0669150639710674  -0.0050175704358453657      2.0341540211770206
    20   2      6.0782875110965957      2.0197023979623294   0.0051326743311335609
    21   2      4.0509707754934805   0.0096864499053288932      4.0429794690612262
    22   2       4.046723378534022      2.0210789184686782      6.0603648505186785
    23   2      6.0779612027706449   0.0026105527217988931       6.075051134566424
    24   2      6.0726541286662474      2.0108462925794957      4.0457935467723463
    25   2      4.0465728548347322      4.0419772273077834  -0.0016128571166600914
    26   2      4.0540405085681455      6.0938618590121045      2.0267457781283182
    27   2      6.0775755039072266      4.0492555408423385      2.0058122878470095
    28   2      6.0747348612455072      6.0756023020994094    0.024632421124852862
    29   2      4.0480763903521888      4.0530154734233363      4.0496528823029472
    30   2      4.0383132196238041      6.0864282281451496      6.0825193303268668
    31   2      6.0829103194704297      4.0409061254520529      6.0890279431093601
    32   2      6.0609814893720761      6.0808685709380024         4.0719045562581
