(written by ASE)

16 atoms
2 atom types

0.0      6.2999999999999998  xlo xhi
0.0      6.2999999999999998  ylo yhi
0.0      6.2999999999999998  zlo zhi

Atoms # atomic

     1   1    0.053263460165180722    0.028611158975936218   -0.061816011684450729
     2   1       1.574664646002859      1.5998534389556192      1.5461965775712441
     3   1    0.010620463427684782   0.0043419410285987772      3.1501716572373613
     4   1      1.5680159915762824       1.592321047598144      4.7731214949524885
     5   1   -0.038602626820670533      3.1911309631193081   0.0091452052049863872
     6   1      1.5928055045132139      4.6795359115267576      1.5804054751379453
     7   1    0.059381480073463291       3.106807804568589      3.0708908687736836
     8   1      1.5052651081640436      4.7356428065600218      4.8203986932284435
     9   2      3.1949476501363767    0.066904888532313106   0.0039659686334097451
    10   2      4.7809198550837424      1.5641500804813688      1.5995281673943855
    11   2      3.1393073124530573   -0.021972360564219157       3.155308331830398
    12   2      4.7059543194029061       1.627338923234539      4.7328005311693238
    13   1      3.1660083995300941      3.1364947065165785    0.050258890550206221
    14   1      4.6957212199199514      4.7514092620490525      1.5609651243424052
    15   1      3.1124226656094978      3.1304265113246137      3.1178163543092019
    16   1      4.7164920944515796      4.7114343901574625      4.7374867974525285
